"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"777","GS2006-SH.nex","Blarina_brevicauda","157","TRUE","Fritz Tree","Species"
"778","GS2007-R.nex","Agnotocastor_coloradensis","2","FALSE","Paleobio database","Species"
"779","GS2007-R.nex","Agnotocastor_praeteraedens","2","FALSE","Paleobio database","Genus"
"780","GS2007-R.nex","Agnotocastor_sp","2","FALSE","Paleobio database","Genus"
"781","GS2007-R.nex","Anchitheriomys","2","FALSE","Paleobio database","Genus"
"782","GS2007-R.nex","Capacikala_sp.1","2","FALSE","Paleobio database","Species"
"783","GS2007-R.nex","Capacikala_sp.2","2","FALSE","Paleobio database","Species"
"784","GS2007-R.nex","Castor_fiber","2","TRUE","Fritz Tree","Species"
"785","GS2007-R.nex","Castoroides_ohioensis","2","FALSE","Paleobio database","Species"
"786","GS2007-R.nex","Dipoides_sp","2","FALSE","Paleobio database","Genus"
"787","GS2007-R.nex","Dipoides_smithi","2","FALSE","Paleobio database","Species"
"788","GS2007-R.nex","Dipoides_stirtoni","2","FALSE","Paleobio database","Species"
"789","GS2007-R.nex","Dipoides_tanneri","2","FALSE","Paleobio database","Species"
"790","GS2007-R.nex","Eucastor_tortus","2","FALSE","Paleobio database","Species"
"791","GS2007-R.nex","Euhapsis_breugerorum","2","FALSE","Paleobio database","Species"
"792","GS2007-R.nex","Euhapsis_ellicotae","2","FALSE","Paleobio database","Genus"
"793","GS2007-R.nex","Euroxenomys_minutum","2","FALSE","Paleobio database","Species"
"794","GS2007-R.nex","Eutypomys_thomsoni","2","FALSE","Paleobio database","Species"
"795","GS2007-R.nex","Fossorcastor_greeni","2","FALSE","Paleobio database","Species"
"796","GS2007-R.nex","Hystricops_venustus","2","FALSE","Paleobio database","Species"
"797","GS2007-R.nex","Migmacastor_procumbodens","2","FALSE","Paleobio database","Species"
"798","GS2007-R.nex","Palaeocastor_fossor","2","FALSE","Paleobio database","Species"
"799","GS2007-R.nex","Palaeocastor_magnus","2","FALSE","Paleobio database","Species"
"800","GS2007-R.nex","Palaeocastor_c.f.nebrasc.","2","FALSE","Paleobio database","Genus"
"801","GS2007-R.nex","Palaeocastor_peninsulatus","2","FALSE","Paleobio database","Species"
"802","GS2007-R.nex","Palaeocastor_c.f.simplicid.","2","FALSE","Paleobio database","Genus"
"803","GS2007-R.nex","Palaeocastor_wahlerti","2","FALSE","Paleobio database","Genus"
"804","GS2007-R.nex","Palaeocastor_sp","2","FALSE","Paleobio database","Genus"
"805","GS2007-R.nex","Paramyscopei","2",NA,NA,NA
"806","GS2007-R.nex","Paramys_delicatus","2","FALSE","Paleobio database","Species"
"807","GS2007-R.nex","Priusaulax_browni","2",NA,NA,NA
"808","GS2007-R.nex","Procastoroides_idahoensis","2","FALSE","Paleobio database","Species"
"809","GS2007-R.nex","Pseudopaleocastor","2",NA,NA,NA
"810","GS2007-R.nex","Pseudotomus_robustus","2","FALSE","Paleobio database","Species"
"811","GS2007-R.nex","Sinocastor_anderssoni","2","FALSE","Paleobio database","Species"
"812","GS2007-R.nex","Steneofiberdepereti","2",NA,NA,NA
"813","GS2007-R.nex","Steneofiber_eseri","2","FALSE","Paleobio database","Species"
"814","GS2007-R.nex","Trogontherium_cuvieri","2","FALSE","Paleobio database","Species"
"815","GS2007-R.nex","NewTaxonA","2",NA,NA,NA
"816","GS2007-S.nex","Afrohyrax_championi","418","FALSE","Paleobio database","Species"
"817","GS2007-S.nex","Amblysomus_hottentotus","418","TRUE","Fritz Tree","Species"
"818","GS2007-S.nex","Antilohyrax_pectidens","418","FALSE","Paleobio database","Species"
"819","GS2007-S.nex","Arsinoitherium_zitteli","418","FALSE","Paleobio database","Species"
"820","GS2007-S.nex","Barytherium_spp.","418","FALSE","Paleobio database","Species"
"821","GS2007-S.nex","Bunohyrax_fajumensis","418","FALSE","Paleobio database","Species"
"822","GS2007-S.nex","Bunohyrax_major","418","FALSE","Paleobio database","Species"
"823","GS2007-S.nex","Chambius_kasserinensis","418","FALSE","Paleobio database","Species"
"824","GS2007-S.nex","Chrysochloris_asiatica","418","TRUE","Fritz Tree","Species"
"825","GS2007-S.nex","Condylura_cristata","418","TRUE","Fritz Tree","Species"
"826","GS2007-S.nex","Daouitherium_rebouli","418","FALSE","Paleobio database","Species"
"827","GS2007-S.nex","Dasypus_novemcinctus","418","TRUE","Fritz Tree","Species"
"828","GS2007-S.nex","Didelphis_virginiana","418","TRUE","Fritz Tree","Species"
"829","GS2007-S.nex","Echinops_telfairi","418","TRUE","Fritz Tree","Species"
"830","GS2007-S.nex","Elephantulus_intufi","418","TRUE","Fritz Tree","Species"
"831","GS2007-S.nex","Erinaceus_europaeus","418","TRUE","Fritz Tree","Species"
"832","GS2007-S.nex","Geniohyus_diphycus","418","FALSE","Paleobio database","Genus"
"833","GS2007-S.nex","Geniohyus_mirus","418","FALSE","Paleobio database","Species"
"834","GS2007-S.nex","Hemicentetes_semispinosus","418","TRUE","Fritz Tree","Species"
"835","GS2007-S.nex","Herodotius_pattersoni","418","FALSE","Paleobio database","Species"
"836","GS2007-S.nex","Lemur_catta","418","TRUE","Fritz Tree","Species"
"837","GS2007-S.nex","Loxodonta_africana","418","TRUE","Fritz Tree","Species"
"838","GS2007-S.nex","Macroscelides_proboscideus","418","TRUE","Fritz Tree","Species"
"839","GS2007-S.nex","Megalohyrax_eocaenus","418","FALSE","Paleobio database","Species"
"840","GS2007-S.nex","Megalohyrax_sp._nov.","418","FALSE","Paleobio database","Species"
"841","GS2007-S.nex","Metoldobotes_sp._nov.","418","FALSE","Paleobio database","Species"
"842","GS2007-S.nex","Microgale_talazaci","418","TRUE","Fritz Tree","Species"
"843","GS2007-S.nex","Microhyrax_lavocati","418","FALSE","Paleobio database","Species"
"844","GS2007-S.nex","Moeritherium_spp.","418","FALSE","Paleobio database","Species"
"845","GS2007-S.nex","Montanalestes_keeblerorum","418","FALSE","Paleobio database","Species"
"846","GS2007-S.nex","Myorycteropus_africanus","418","FALSE","Paleobio database","Species"
"847","GS2007-S.nex","Numidotherium_koholense","418","FALSE","Paleobio database","Species"
"848","GS2007-S.nex","Orycteropus_afer","418","TRUE","Fritz Tree","Species"
"849","GS2007-S.nex","Pachyhyrax_crassidentatus","418","FALSE","Paleobio database","Species"
"850","GS2007-S.nex","Petrodromus_tetradactylus","418","TRUE","Fritz Tree","Species"
"851","GS2007-S.nex","Phiomia_spp.","418","FALSE","Paleobio database","Species"
"852","GS2007-S.nex","Phosphatherium_escuilliei","418","FALSE","Paleobio database","Species"
"853","GS2007-S.nex","Potamogale_velox","418","TRUE","Fritz Tree","Species"
"854","GS2007-S.nex","Procavia_capensis","418","TRUE","Fritz Tree","Species"
"855","GS2007-S.nex","Prokennalestes_trofimovi","418","FALSE","Paleobio database","Species"
"856","GS2007-S.nex","Prorastomus_sirenoides","418","FALSE","Paleobio database","Species"
"857","GS2007-S.nex","Protenrec_tricuspis","418",NA,NA,NA
"858","GS2007-S.nex","Protosiren_smithae","418","FALSE","Paleobio database","Species"
"859","GS2007-S.nex","Rhynchocyon_cirnei","418","TRUE","Fritz Tree","Species"
"860","GS2007-S.nex","Saghatherium_antiquum","418","FALSE","Paleobio database","Species"
"861","GS2007-S.nex","Saghatherium_bowni","418","FALSE","Paleobio database","Species"
"862","GS2007-S.nex","Seggeurius_amourensis","418","FALSE","Paleobio database","Species"
"863","GS2007-S.nex","Selenohyrax_chatrathi","418","FALSE","Paleobio database","Species"
"864","GS2007-S.nex","Setifer_setosus","418","TRUE","Fritz Tree","Species"
"865","GS2007-S.nex","Tenrec_ecaudatus","418","TRUE","Fritz Tree","Species"
"866","GS2007-S.nex","Thyrohyrax_domorictus","418","FALSE","Paleobio database","Species"
"867","GS2007-S.nex","Thyrohyrax_litholagus","418","FALSE","Paleobio database","Genus"
"868","GS2007-S.nex","Thyrohyrax_meyeri","418","FALSE","Paleobio database","Species"
"869","GS2007-S.nex","Thyrohyrax_pygmaeus","418","FALSE","Paleobio database","Species"
"870","GS2007-S.nex","Titanohyrax_andrewsi","418","FALSE","Paleobio database","Species"
"871","GS2007-S.nex","Titanohyrax_angustidens","418","FALSE","Paleobio database","Species"
"872","GS2007-S.nex","Titanohyrax_sp._nov.","418","FALSE","Paleobio database","Species"
"873","GS2007-S.nex","Trichechus_manatus","418","TRUE","Fritz Tree","Species"
"874","GS2007-S.nex","Tupaia_glis","418","TRUE","Fritz Tree","Species"
"875","GS2007-S.nex","Kelba_quadeemae","418","FALSE","Paleobio database","Species"
"876","GS2007-S.nex","Widanelfarasia_bowni","418","FALSE","Paleobio database","Species"
"877","GS2008-BK.nex","Adapis_parisiensis","343","FALSE","Paleobio database","Species"
"878","GS2008-BK.nex","Cantius","343","FALSE","Paleobio database","Genus"
"879","GS2008-BK.nex","Marcgodinotius_indicus","343","FALSE","Paleobio database","Species"
"880","GS2008-BK.nex","Donrussellia_sp.","343","FALSE","Paleobio database","Species"
"881","GS2008-BK.nex","Leptadapis_magnus","343","FALSE","Paleobio database","Species"
"882","GS2008-BK.nex","Mahgarita_stevensi","343","FALSE","Paleobio database","Species"
"883","GS2008-BK.nex","Aframonius_dieides","343","FALSE","Paleobio database","Genus"
"884","GS2008-BK.nex","Suratius","343",NA,NA,NA
"885","GS2008-BK.nex","Asiadapis","343","FALSE","Paleobio database","Genus"
"886","GS2008-BK.nex","Hoanghonius","343","FALSE","Paleobio database","Genus"
"887","GS2008-BK.nex","Pronycticebus_gaudryi","343",NA,NA,NA
"888","GS2008-BK.nex","Protoadapis_curvicuspidens","343","FALSE","Paleobio database","Genus"
"889","GS2008-BK.nex","Guangxilemur","343","FALSE","Paleobio database","Genus"
"890","GS2008-BK.nex","Sivaladapis","343","FALSE","Paleobio database","Genus"
"891","GS2008-BK.nex","Galagoides_demidoff","343","FALSE","Paleobio database","Genus"
"892","GS2008-BK.nex","Microcebus_murinus","343","TRUE","Fritz Tree","Species"
"893","GS2008-BK.nex","Nycticebus_coucang","343","TRUE","Fritz Tree","Species"
"894","GS2008-BK.nex","Lemur_catta","343","TRUE","Fritz Tree","Species"
"895","GS2008-BK.nex","Absarokius_sp.","343","FALSE","Paleobio database","Species"
"896","GS2008-BK.nex","Anaptomorphus_sp.","343","FALSE","Paleobio database","Species"
"897","GS2008-BK.nex","Anemorhysis_savagei","343","FALSE","Paleobio database","Species"
"898","GS2008-BK.nex","Araphovius_gazini","343",NA,NA,NA
"899","GS2008-BK.nex","Aycrossia_lovei","343","FALSE","Paleobio database","Species"
"900","GS2008-BK.nex","Dyseolemur_pacificus","343","FALSE","Paleobio database","Species"
"901","GS2008-BK.nex","Hemiacodon_gracilis","343","FALSE","Paleobio database","Species"
"902","GS2008-BK.nex","Loveina_zephyri","343","FALSE","Paleobio database","Species"
"903","GS2008-BK.nex","Microchoerus_erinaceus","343","FALSE","Paleobio database","Species"
"904","GS2008-BK.nex","Nannopithex_sp.","343","FALSE","Paleobio database","Species"
"905","GS2008-BK.nex","Necrolemur_antiquus","343","FALSE","Paleobio database","Species"
"906","GS2008-BK.nex","Omomys_sp.","343","FALSE","Paleobio database","Species"
"907","GS2008-BK.nex","Pseudoloris_parvulus","343","FALSE","Paleobio database","Species"
"908","GS2008-BK.nex","Rooneyia_viejaensis","343","FALSE","Paleobio database","Species"
"909","GS2008-BK.nex","Shoshonius_cooperi","343","FALSE","Paleobio database","Species"
"910","GS2008-BK.nex","Steinius_vespertinus","343","FALSE","Paleobio database","Species"
"911","GS2008-BK.nex","Strigorhysis_sp","343","FALSE","Paleobio database","Genus"
"912","GS2008-BK.nex","Teilhardina_americana","343","FALSE","Paleobio database","Species"
"913","GS2008-BK.nex","Teilhardina_belgica","343","FALSE","Paleobio database","Species"
"914","GS2008-BK.nex","Teilhardina_asiatica","343","FALSE","Paleobio database","Species"
"915","GS2008-BK.nex","Altanius_orlovi","343","FALSE","Paleobio database","Species"
"916","GS2008-BK.nex","Tetonoides_n._sp.","343","FALSE","Paleobio database","Genus"
"917","GS2008-BK.nex","Tetonius_sp.","343","FALSE","Paleobio database","Species"
"918","GS2008-BK.nex","Trogolemur_myodes","343","FALSE","Paleobio database","Species"
"919","GS2008-BK.nex","Uintanius_ameghini","343","FALSE","Paleobio database","Species"
"920","GS2008-BK.nex","Washakius_insignis","343","FALSE","Paleobio database","Species"
"921","GS2008-BK.nex","Afrotarsius_chatrathi","343","FALSE","Paleobio database","Species"
"922","GS2008-BK.nex","Tarsius_sp.","343","TRUE","Wilson & Reeder","Genus"
"923","GS2008-BK.nex","Xanthorhysis","343","FALSE","Paleobio database","Genus"
"924","GS2008-BK.nex","Moeripithecus_sp.","343",NA,NA,NA
"925","GS2008-BK.nex","Apidium_phiomense","343","FALSE","Paleobio database","Species"
"926","GS2008-BK.nex","Arsinoea_kallamos","343","FALSE","Paleobio database","Genus"
"927","GS2008-BK.nex","Catopithecus_browni","343","FALSE","Paleobio database","Species"
"928","GS2008-BK.nex","Oligopithecus_sp.","343","FALSE","Paleobio database","Species"
"929","GS2008-BK.nex","Parapithecus_fraasi","343","FALSE","Paleobio database","Species"
"930","GS2008-BK.nex","Proteopithecus_sylviae","343","FALSE","Paleobio database","Species"
"931","GS2008-BK.nex","Qatrania_wingi","343","FALSE","Paleobio database","Species"
"932","GS2008-BK.nex","Serapia_eocaena","343","FALSE","Paleobio database","Species"
"933","GS2008-BK.nex","Simonsius_grangeri","343",NA,NA,NA
"934","GS2008-BK.nex","Aotus_trivirgatus","343","TRUE","Fritz Tree","Species"
"935","GS2008-BK.nex","Saimiri_sciureus","343","TRUE","Fritz Tree","Species"
"936","GS2008-BK.nex","Callicebus_moloch","343","TRUE","Fritz Tree","Species"
"937","GS2008-BK.nex","Dolichocebus_gaimanensis","343","FALSE","Paleobio database","Species"
"938","GS2008-BK.nex","Branisella_boliviana","343","FALSE","Paleobio database","Species"
"939","GS2008-BK.nex","Macrotarsius_montanus","343","FALSE","Paleobio database","Species"
"940","GS2008-BK.nex","Aegyptopithecus_zeuxis","343","FALSE","Paleobio database","Species"
"941","GS2008-BK.nex","Phileosimias","343","FALSE","Paleobio database","Genus"
"942","GS2008-BK.nex","Eosimias_centenicus","343","FALSE","Paleobio database","Genus"
"943","GS2008-BK.nex","Bahinia_pondaungensis","343","FALSE","Paleobio database","Species"
"944","GS2008-BK.nex","Phenacopithecus","343","FALSE","Paleobio database","Genus"
"945","GS2008-BK.nex","Anthrasimias_gujaratensis","343",NA,NA,NA
"946","GS2008-BK.nex","Vastanomys_gracilis","343","FALSE","Paleobio database","Species"
"947","GS2008-BK.nex","Pondaungia_cotteri","343","FALSE","Paleobio database","Species"
"948","GS2008-BK.nex","Myanmarpithecus","343","FALSE","Paleobio database","Genus"
"949","GS2008-BK.nex","Siamopithecus","343","FALSE","Paleobio database","Genus"
"950","GS2008-BK.nex","Bugtipithecus","343",NA,NA,NA
"951","GS2008-BK.nex","Altiatlasius","343","FALSE","Paleobio database","Genus"
"952","GS2008-KF.nex","Tarsius_syrichta","268","TRUE","Fritz Tree","Species"
"953","GS2008-KF.nex","Aegyptopithecus_zeuxis","268","FALSE","Paleobio database","Species"
"954","GS2008-KF.nex","Apidium_phiomense","268","FALSE","Paleobio database","Species"
"955","GS2008-KF.nex","Catopithecus_browni","268","FALSE","Paleobio database","Species"
"956","GS2008-KF.nex","Proteopithecus_sylviae","268","FALSE","Paleobio database","Species"
"957","GS2008-KF.nex","Parapithecus_grangeri","268","FALSE","Paleobio database","Species"
"958","GS2008-KF.nex","Aotus_lemurinus","268","TRUE","Fritz Tree","Species"
"959","GS2008-KF.nex","Saimiri_boliviensis","268","TRUE","Fritz Tree","Species"
"960","GS2008-KF.nex","Cebus_capucinus","268","TRUE","Fritz Tree","Species"
"961","GS2008-KF.nex","Callicebus_moloch","268","TRUE","Fritz Tree","Species"
"962","GS2008-KF.nex","Pithecia_pithecia","268","TRUE","Fritz Tree","Species"
"963","GS2008-KF.nex","Chiropotes_satanas","268","TRUE","Fritz Tree","Species"
"964","GS2008-KF.nex","Cacajao_calvus","268","TRUE","Fritz Tree","Species"
"965","GS2008-KF.nex","Proteropithecia_neuquenensis","268",NA,NA,NA
"966","GS2008-KF.nex","Saguinus_midas","268","TRUE","Fritz Tree","Species"
"967","GS2008-KF.nex","Callithrix_penicillata","268","TRUE","Fritz Tree","Species"
"968","GS2008-KF.nex","Callithrix_pygmaea","268","TRUE","Fritz Tree","Species"
"969","GS2008-KF.nex","Callimico_goeldii","268","TRUE","Fritz Tree","Species"
"970","GS2008-KF.nex","Leontopithecus_rosalia","268","TRUE","Fritz Tree","Species"
"971","GS2008-KF.nex","Alouatta_palliata","268","TRUE","Fritz Tree","Species"
"972","GS2008-KF.nex","Ateles_geoffroyi","268","TRUE","Fritz Tree","Species"
"973","GS2008-KF.nex","Brachyteles_arachnoides","268","TRUE","Fritz Tree","Species"
"974","GS2008-KF.nex","Lagothrix_lagotricha","268","TRUE","Fritz Tree","Species"
"975","GS2008-KF.nex","Branisella_boliviana","268","FALSE","Paleobio database","Species"
"976","GS2008-KF.nex","Dolichocebus_gaimanensis","268","FALSE","Paleobio database","Species"
"977","GS2008-KF.nex","Tremacebus_harringtoni","268",NA,NA,NA
"978","GS2008-KF.nex","Soriacebus_ameghinorum","268","FALSE","Paleobio database","Species"
"979","GS2008-KF.nex","Carlocebus_carmenensis","268","FALSE","Paleobio database","Species"
"980","GS2008-KF.nex","Hylobates_lar","268","TRUE","Fritz Tree","Species"
"981","GS2008-KF.nex","Miopithecus_talapoin","268","TRUE","Fritz Tree","Species"
"982","GS2008-KF.nex","Presbytis_melalophos","268","TRUE","Fritz Tree","Species"
"983","GS2010-AM.nex","Elephantulus","144","TRUE","Wilson & Reeder","Genus"
"984","GS2010-AM.nex","Echinops","144","TRUE","Wilson & Reeder","Genus"
"985","GS2010-AM.nex","Geogale","144","TRUE","Wilson & Reeder","Genus"
"986","GS2010-AM.nex","Hemicentetes","144","TRUE","Wilson & Reeder","Genus"
"987","GS2010-AM.nex","Limnogale","144","TRUE","Wilson & Reeder","Genus"
"988","GS2010-AM.nex","Microgale","144","TRUE","Wilson & Reeder","Genus"
"989","GS2010-AM.nex","Micropotamogale","144","TRUE","Wilson & Reeder","Genus"
"990","GS2010-AM.nex","Oryzorictes","144","TRUE","Wilson & Reeder","Genus"
"991","GS2010-AM.nex","Potamogale","144","TRUE","Wilson & Reeder","Genus"
"992","GS2010-AM.nex","Procavia","144","TRUE","Wilson & Reeder","Genus"
"993","GS2010-AM.nex","Setifer","144","TRUE","Wilson & Reeder","Genus"
"994","GS2010-AM.nex","Tenrec","144","TRUE","Wilson & Reeder","Suborder"
"995","GS2010-AM.nex","Amblysomus_corriae","144","TRUE","Fritz Tree","Species"
"996","GS2010-AM.nex","Amblysomus_hott","144","TRUE","Wilson & Reeder","Genus"
"997","GS2010-AM.nex","Amblysomus_marleyi","144","TRUE","Fritz Tree","Species"
"998","GS2010-AM.nex","Amblysomus_robustus","144","TRUE","Wilson & Reeder","Species"
"999","GS2010-AM.nex","Amblysomus_septentrion","144","TRUE","Wilson & Reeder","Genus"
"1000","GS2010-AM.nex","Calcochloris_obtusi","144","TRUE","Wilson & Reeder","Genus"
"1001","GS2010-AM.nex","Chlorotalpa_leuco","144","TRUE","Wilson & Reeder","Genus"
"1002","GS2010-AM.nex","Chlorotalpa_arendsi","144","TRUE","Wilson & Reeder","Species"
"1003","GS2010-AM.nex","Chlorotalpa_duthiae","144","TRUE","Wilson & Reeder","Genus"
"1004","GS2010-AM.nex","Chlorotalpa_sclateri","144","TRUE","Fritz Tree","Species"
"1005","GS2010-AM.nex","Chrysochloris_asiatica","144","TRUE","Fritz Tree","Species"
"1006","GS2010-AM.nex","Chrysochloris_stuhlmanni","144","TRUE","Fritz Tree","Species"
"1007","GS2010-AM.nex","Chrysospalax_trevel","144","TRUE","Wilson & Reeder","Genus"
"1008","GS2010-AM.nex","Chrysospalaxx_villosus","144",NA,NA,NA
"1009","GS2010-AM.nex","Cryptochloris_wintoni","144","TRUE","Wilson & Reeder","Species"
"1010","GS2010-AM.nex","Eremitalpa_granti","144","TRUE","Wilson & Reeder","Species"
"1011","GS2010-AM.nex","Neamblysomus_gunningi","144","TRUE","Fritz Tree","Species"
"1012","GS2010-AM.nex","Neamblysomus_julianae","144","TRUE","Fritz Tree","Species"
"1013","GS2010-BS.nex","Abuqatrania_basiodontos","360",NA,NA,NA
"1014","GS2010-BS.nex","Absarokius_sp.","360","FALSE","Paleobio database","Species"
"1015","GS2010-BS.nex","Adapis_parisiensis","360","FALSE","Paleobio database","Species"
"1016","GS2010-BS.nex","Aegyptopithecus_zeuxis","360","FALSE","Paleobio database","Species"
"1017","GS2010-BS.nex","Afradapis_longicristatus","360","FALSE","Paleobio database","Species"
"1018","GS2010-BS.nex","Aframonius_dieides","360","FALSE","Paleobio database","Genus"
"1019","GS2010-BS.nex","Afrotarsius_chatrathi","360","FALSE","Paleobio database","Species"
"1020","GS2010-BS.nex","Altanius_orlovi","360","FALSE","Paleobio database","Species"
"1021","GS2010-BS.nex","Altiatlasius_koulchii","360","FALSE","Paleobio database","Species"
"1022","GS2010-BS.nex","Amphipithecus_mogaungensis","360",NA,NA,NA
"1023","GS2010-BS.nex","Anaptomorphus_sp.","360","FALSE","Paleobio database","Species"
"1024","GS2010-BS.nex","Anchomomys_gaillardi","360","FALSE","Paleobio database","Species"
"1025","GS2010-BS.nex","Anchomomys_milleri","360","FALSE","Paleobio database","Species"
"1026","GS2010-BS.nex","Anemorhysis_savagei","360","FALSE","Paleobio database","Species"
"1027","GS2010-BS.nex","Aotus_trivirgatus","360","TRUE","Fritz Tree","Species"
"1028","GS2010-BS.nex","Apidium_moustafai","360","FALSE","Paleobio database","Species"
"1029","GS2010-BS.nex","Apidium_phiomense","360","FALSE","Paleobio database","Species"
"1030","GS2010-BS.nex","Arapahovius_gazini","360","FALSE","Paleobio database","Species"
"1031","GS2010-BS.nex","Arctocebus_calabarensis","360","TRUE","Fritz Tree","Species"
"1032","GS2010-BS.nex","Arsinoea_kallimos","360","FALSE","Paleobio database","Species"
"1033","GS2010-BS.nex","Asiadapis_cambayensis","360","FALSE","Paleobio database","Species"
"1034","GS2010-BS.nex","Bahinia_pondaungensis","360","FALSE","Paleobio database","Species"
"1035","GS2010-BS.nex","Aycrossia_lovei","360","FALSE","Paleobio database","Species"
"1036","GS2010-BS.nex","Barnesia_hauboldi","360",NA,NA,NA
"1037","GS2010-BS.nex","Biretia_fayumensis","360","FALSE","Paleobio database","Species"
"1038","GS2010-BS.nex","Biretia_megalopsis","360","FALSE","Paleobio database","Species"
"1039","GS2010-BS.nex","Branisella_boliviana","360","FALSE","Paleobio database","Species"
"1040","GS2010-BS.nex","Bugtipithecus_inexpectans","360",NA,NA,NA
"1041","GS2010-BS.nex","Caenopithecus_lemuroides","360","FALSE","Paleobio database","Species"
"1042","GS2010-BS.nex","Cantius_abditus","360","FALSE","Paleobio database","Species"
"1043","GS2010-BS.nex","Catopithecus_browni","360","FALSE","Paleobio database","Species"
"1044","GS2010-BS.nex","Cheirogaleus_major","360","TRUE","Fritz Tree","Species"
"1045","GS2010-BS.nex","Darwinius_masillae","360","FALSE","Paleobio database","Species"
"1046","GS2010-BS.nex","Djebelemur_martinezi","360","FALSE","Paleobio database","Species"
"1047","GS2010-BS.nex","Dolichocebus_gaimanensis","360","FALSE","Paleobio database","Species"
"1048","GS2010-BS.nex","Donrussellia_gallica","360","FALSE","Paleobio database","Genus"
"1049","GS2010-BS.nex","Donrussellia_provincialis","360","FALSE","Paleobio database","Species"
"1050","GS2010-BS.nex","Dyseolemur_pacificus","360","FALSE","Paleobio database","Species"
"1051","GS2010-BS.nex","Eosimias_centennicus","360","FALSE","Paleobio database","Species"
"1052","GS2010-BS.nex","Eosimias_sinensis","360","FALSE","Paleobio database","Species"
"1053","GS2010-BS.nex","Europolemur_klatti","360","FALSE","Paleobio database","Species"
"1054","GS2010-BS.nex","Galago_moholi","360","TRUE","Fritz Tree","Species"
"1055","GS2010-BS.nex","Galagoides_demidoff","360","FALSE","Paleobio database","Genus"
"1056","GS2010-BS.nex","Godinotia_neglecta","360",NA,NA,NA
"1057","GS2010-BS.nex","Hemiacodon_gracilis","360","FALSE","Paleobio database","Species"
"1058","GS2010-BS.nex","Hoanghonius_stehlini","360","FALSE","Paleobio database","Species"
"1059","GS2010-BS.nex","Karanisia_clarki","360","FALSE","Paleobio database","Species"
"1060","GS2010-BS.nex","Komba_robustus","360","FALSE","Paleobio database","Species"
"1061","GS2010-BS.nex","Lemur_catta","360","TRUE","Fritz Tree","Species"
"1062","GS2010-BS.nex","Lepilemur_mustelinus","360","TRUE","Fritz Tree","Species"
"1063","GS2010-BS.nex","Leptadapis_magnus","360","FALSE","Paleobio database","Species"
"1064","GS2010-BS.nex","Loris_tardigradus","360","TRUE","Fritz Tree","Species"
"1065","GS2010-BS.nex","Loveina_minuta","360","FALSE","Paleobio database","Species"
"1066","GS2010-BS.nex","Loveina_sheai","360","FALSE","Paleobio database","Species"
"1067","GS2010-BS.nex","Loveina_wapitiensis","360","FALSE","Paleobio database","Species"
"1068","GS2010-BS.nex","Loveina_zephryi","360","FALSE","Paleobio database","Genus"
"1069","GS2010-BS.nex","Macrotarsius_montanus","360","FALSE","Paleobio database","Species"
"1070","GS2010-BS.nex","Mahgarita_stevensi","360","FALSE","Paleobio database","Species"
"1071","GS2010-BS.nex","Marcgodinotius_indicus","360","FALSE","Paleobio database","Species"
"1072","GS2010-BS.nex","Microadapis_sciureus","360","FALSE","Paleobio database","Species"
"1073","GS2010-BS.nex","Microcebus_murinus","360","TRUE","Fritz Tree","Species"
"1074","GS2010-BS.nex","Microchoerus_erinaceus","360","FALSE","Paleobio database","Species"
"1075","GS2010-BS.nex","Moeripithecus_markgrafi","360",NA,NA,NA
"1076","GS2010-BS.nex","Myanmarpithecus_yarshensis","360","FALSE","Paleobio database","Species"
"1077","GS2010-BS.nex","Nannopithex_abderhaldeni","360","FALSE","Paleobio database","Genus"
"1078","GS2010-BS.nex","Nannopithex_raabi","360","FALSE","Paleobio database","Species"
"1079","GS2010-BS.nex","Necrolemur_spp.","360","FALSE","Paleobio database","Species"
"1080","GS2010-BS.nex","Nycticeboides_simpsoni","360",NA,NA,NA
"1081","GS2010-BS.nex","Nycticebus_coucang","360","TRUE","Fritz Tree","Species"
"1082","GS2010-BS.nex","Oligopithecus_rogeri","360","FALSE","Paleobio database","Species"
"1083","GS2010-BS.nex","Oligopithecus_savagei","360","FALSE","Paleobio database","Species"
"1084","GS2010-BS.nex","Omomys_sp.","360","FALSE","Paleobio database","Species"
"1085","GS2010-BS.nex","Otolemur_crassicaudatus","360","TRUE","Fritz Tree","Species"
"1086","GS2010-BS.nex","Panobius_russelli","360","FALSE","Paleobio database","Species"
"1087","GS2010-BS.nex","Parapithecus_fraasi","360","FALSE","Paleobio database","Species"
"1088","GS2010-BS.nex","Parapithecus_grangeri","360","FALSE","Paleobio database","Species"
"1089","GS2010-BS.nex","Perodicticus_potto","360","TRUE","Fritz Tree","Species"
"1090","GS2010-BS.nex","Phenacopithecus_krishtalkai","360","FALSE","Paleobio database","Species"
"1091","GS2010-BS.nex","Phenacopithecus_xueshii","360","FALSE","Paleobio database","Species"
"1092","GS2010-BS.nex","Phileosimias_kamali","360","FALSE","Paleobio database","Species"
"1093","GS2010-BS.nex","Plesiadapis_tricuspidens","360","FALSE","Paleobio database","Species"
"1094","GS2010-BS.nex","Plesiolestes_problematicus","360","FALSE","Paleobio database","Species"
"1095","GS2010-BS.nex","Plesiopithecus_teras","360","FALSE","Paleobio database","Species"
"1096","GS2010-BS.nex","Pondaungia_cotteri","360","FALSE","Paleobio database","Species"
